#;Start date;Start time;Completion date;Completion time;Duration;Status;How many years of professional experience do you have in software development or a technically related field?;Which role best describes your current position?;What type of organization do you work for?;What industry do you primarily work in?;Do you work in an environment with industry-specific compliance or regulatory requirements?;How strongly do regulatory requirements influence your willingness to use Agentic AI in software development?;How would you describe your experience with AI-assisted software development?;Which AI-powered development tools have you already tried? (multiple select) - GitHub Copilot;Which AI-powered development tools have you already tried? (multiple select) - Cursor;Which AI-powered development tools have you already tried? (multiple select) - OpenAI Codex;Which AI-powered development tools have you already tried? (multiple select) - Claude Code;Which AI-powered development tools have you already tried? (multiple select) - Windsurf;Which AI-powered development tools have you already tried? (multiple select) - Google Gemini CLI / Antigravity;Which AI-powered development tools have you already tried? (multiple select) - Devin;Which AI-powered development tools have you already tried? (multiple select) - Lovable;Which AI-powered development tools have you already tried? (multiple select) - Amazon Q Developer;How would you rate your ability to assess the potential of AI tools across SDLC phases?;Content block;Phase 1: Requirements Analysis & Planning;Phase 2: System Design / Architecture;Phase 3: Coding  / Implementation);Phase 4: Testing & Quality Assurance;Phase 5: Deployment & Integration;Phase 6: Maintenance & Operations;What do you see as the biggest challenges when using Agentic AI in software development?;How would you describe your typical interaction with AI development tools?;How often do you need to correct or rework AI-generated results?;What strategies do you use to ensure the quality of AI-generated code? - Manual code reviews;What strategies do you use to ensure the quality of AI-generated code? - Automated tests (unit, integration, E2E);What strategies do you use to ensure the quality of AI-generated code? - Static code analysis / linting;What strategies do you use to ensure the quality of AI-generated code? - Optimizing prompts through iteration and examples;What strategies do you use to ensure the quality of AI-generated code? - Providing architecture specs / context files to the AI;What strategies do you use to ensure the quality of AI-generated code? - Pair-programming mode with AI;What strategies do you use to ensure the quality of AI-generated code? - Cross-checking results with a second AI tool;To what extent do you agree with the following statement: "Agentic AI will fundamentally change how software is developed within the next 3 years.";Thinking about your own work: How has the use of AI tools changed your productivity?
"112";"02/10/2026";"11:01 AM";"02/10/2026";"11:05 AM";"3m 42s";"Completed";"< 2 years";"Student / Trainee";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"Yes";"5";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"3";"5";"3";"3";"3";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"1";"0";"0";"1";"0";"0";"0";"10";"8"
"113";"02/10/2026";"10:48 AM";"02/10/2026";"10:52 AM";"3m 13s";"Completed";"2–5 years";"QA / Test Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"1";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"3";"3";"4";"4";"4";"4";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"0";"1";"0";"1";"0";"7";"7"
"114";"02/10/2026";"10:46 AM";"02/10/2026";"10:49 AM";"2m 56s";"Completed";"6–10 years";"Product Manager / Product Owner";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"1";"0";"1";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"1";"2";"3";"3";"1";"2";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Frequently (60–80%)";"1";"0";"0";"1";"1";"0";"0";"7";"5"
"115";"02/10/2026";"10:35 AM";"02/10/2026";"10:39 AM";"3m 50s";"Completed";"> 10 years";"Business Analyst / Requirements Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"1";"0";"0";"0";"1";"0";"I have theoretical knowledge and can give an informed estimate";"—";"5";"5";"5";"4";"3";"5";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"About half the time (30–60%)";"0";"0";"0";"1";"1";"0";"0";"10";"10"
"116";"02/10/2026";"10:30 AM";"02/10/2026";"10:34 AM";"3m 43s";"Completed";"6–10 years";"Software Architect";"Large enterprise (> 250 employees)";"__other__";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"1";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"3";"4";"4";"4";"4";"4";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"1";"1";"1";"0";"0";"8";"7"
"117";"02/10/2026";"10:13 AM";"—";"—";"—";"Incomplete";"6–10 years";"Functional / Technical Consultant";"Large enterprise (> 250 employees)";"__other__";"Yes";"2";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"3";"2";"4";"3";"4";"Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Code quality & correctness (logic errors, hallucinations)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"Almost always (> 80%)";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"118";"02/10/2026";"10:04 AM";"02/10/2026";"10:08 AM";"3m 36s";"Completed";"< 2 years";"Student / Trainee";"Large enterprise (> 250 employees)";"Banking / Insurance";"Yes";"3";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"0";"0";"0";"1";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"4";"4";"3";"3";"3";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"1";"0";"1";"0";"1";"0";"0";"8";"8"
"119";"02/10/2026";"09:46 AM";"02/10/2026";"09:51 AM";"5m 3s";"Completed";"6–10 years";"QA / Test Engineer";"Large enterprise (> 250 employees)";"Communications, Media & Technology";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"1";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"3";"5";"4";"3";"3";"Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Integration into workflows (CI/CD, code review friction), Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"About half the time (30–60%)";"1";"0";"0";"1";"0";"1";"0";"9";"6"
"120";"02/10/2026";"09:41 AM";"02/10/2026";"09:49 AM";"8m 3s";"Completed";"> 10 years";"DevOps / SRE / Platform / Cloud Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"0";"1";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"5";"5";"4";"4";"4";"Code quality & correctness (logic errors, hallucinations), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"About half the time (30–60%)";"1";"0";"0";"1";"0";"0";"0";"9";"8"
"121";"02/10/2026";"09:35 AM";"02/10/2026";"09:39 AM";"4m 9s";"Completed";"> 10 years";"Software Architect";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"4";"4";"3";"3";"3";"3";"Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"0";"1";"1";"1";"1";"4";"7"
"122";"02/10/2026";"09:23 AM";"—";"—";"—";"Incomplete";"2–5 years";"Business Analyst / Requirements Engineer";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have limited knowledge and my answers are rough estimates";"—";"3";"4";"4";"4";"4";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"123";"02/10/2026";"09:21 AM";"—";"—";"—";"Incomplete";"—";"Solution Architect / Sales";"Large enterprise (> 250 employees)";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"124";"02/10/2026";"09:21 AM";"—";"—";"—";"Incomplete";"< 2 years";"Data Engineer / Scientist / ML Engineer";"Large enterprise (> 250 employees)";"__other__";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"125";"02/10/2026";"09:21 AM";"—";"—";"—";"Incomplete";"> 10 years";"Student / Trainee";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"126";"02/10/2026";"06:41 AM";"02/10/2026";"07:50 AM";"10m 11s";"Completed";"> 10 years";"Product Manager / Product Owner";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"5";"5";"5";"5";"5";"Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction), Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations)";"Delegative – I describe a goal and let the AI work largely autonomously";"About half the time (30–60%)";"1";"0";"0";"1";"1";"0";"0";"10";"9"
"127";"02/10/2026";"06:33 AM";"—";"—";"—";"Incomplete";"< 2 years";"—";"—";"Aerospace & Defense";"Yes";"5";"I have no hands‑on experience with AI development tools";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"4";"4";"1";"1";"2";"2";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"128";"02/10/2026";"06:14 AM";"02/10/2026";"06:16 AM";"2m 7s";"Completed";"2–5 years";"DevOps / SRE / Platform / Cloud Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"4";"4";"4";"4";"4";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"Almost never (< 10% of results)";"0";"0";"0";"0";"1";"0";"0";"6";"9"
"129";"02/10/2026";"05:49 AM";"02/10/2026";"05:59 AM";"9m 7s";"Completed";"6–10 years";"Scrum Master / Agile Coach";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"2";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"3";"3";"3";"3";"3";"3";"Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Integration into workflows (CI/CD, code review friction)";"Iterative – I work in back-and-forth loops with AI on a feature or problem";"About half the time (30–60%)";"0";"0";"0";"0";"0";"1";"0";"6";"7"
"130";"02/10/2026";"04:48 AM";"02/10/2026";"04:52 AM";"3m 35s";"Completed";"< 2 years";"Functional / Technical Consultant";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"Yes";"4";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"4";"5";"5";"3";"4";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"Rarely (10–30%)";"1";"1";"1";"0";"0";"1";"0";"9";"9"
"131";"02/10/2026";"04:33 AM";"02/10/2026";"04:36 AM";"2m 41s";"Completed";"> 10 years";"Managing Director / VP";"Large enterprise (> 250 employees)";"Products (Automotive, Consumer Goods, Retail, Travel)";"No";"—";"I actively use AI tools for coding (Copilot, Cursor, Claude Code, etc.)";"1";"0";"0";"0";"0";"1";"0";"0";"0";"I have hands-on experience and can assess from practice";"—";"5";"4";"4";"5";"4";"5";"Security risks (insecure code, vulnerable dependencies), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"0";"1";"0";"0";"0";"0";"0";"10";"10"
"132";"02/10/2026";"04:32 AM";"—";"—";"—";"Incomplete";"2–5 years";"Data Engineer / Scientist / ML Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"0";"0";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"—";"0";"0";"0";"0";"0";"0";"0";"—";"—"
"133";"02/10/2026";"04:04 AM";"02/10/2026";"04:08 AM";"4m 0s";"Completed";"> 10 years";"QA / Test Engineer";"Large enterprise (> 250 employees)";"Health / Public Service";"Yes";"5";"I have tried AI tools but don’t use them regularly";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"5";"5";"5";"3";"5";"5";"Code quality & correctness (logic errors, hallucinations), Traceability & compliance (code authorship, license issues), Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Integration into workflows (CI/CD, code review friction)";"Ad-hoc – I use AI for individual, isolated tasks (e.g., generate a function, explain an error)";"About half the time (30–60%)";"1";"0";"1";"0";"0";"0";"0";"7";"7"
"134";"02/10/2026";"02:55 AM";"02/10/2026";"03:08 AM";"8m 44s";"Completed";"> 10 years";"Software Architect";"Large enterprise (> 250 employees)";"Banking / Insurance";"Yes";"4";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"1";"1";"0";"1";"0";"1";"1";"0";"0";"I have hands-on experience and can assess from practice";"—";"4";"5";"5";"4";"5";"4";"Code quality & correctness (logic errors, hallucinations), Context limitations (codebase awareness, memory issues), Security risks (insecure code, vulnerable dependencies), Integration into workflows (CI/CD, code review friction), Traceability & compliance (code authorship, license issues)";"Delegative – I describe a goal and let the AI work largely autonomously";"About half the time (30–60%)";"1";"1";"1";"0";"0";"1";"1";"9";"8"
"135";"02/09/2026";"11:27 PM";"02/09/2026";"11:32 PM";"4m 52s";"Completed";"> 10 years";"Software Architect";"Large enterprise (> 250 employees)";"Banking / Insurance";"Yes";"3";"I use AI tools for technical tasks, but not primarily for coding (e.g., architecture, reviews, documentation)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"I have theoretical knowledge and can give an informed estimate";"—";"5";"5";"3";"3";"3";"3";"Security risks (insecure code, vulnerable dependencies), Context limitations (codebase awareness, memory issues), Traceability & compliance (code authorship, license issues), Code quality & correctness (logic errors, hallucinations), Integration into workflows (CI/CD, code review friction)";"Delegative – I describe a goal and let the AI work largely autonomously";"Rarely (10–30%)";"1";"0";"0";"1";"1";"0";"1";"10";"10"
